status,evse_id,coordinates_latitude,coordinates_longitude
CHARGING,IT*ATE*E01112*1,45.619979,9.801116
AVAILABLE,IT*ATE*E01112*2,45.619979,9.801116
AVAILABLE,IT*ATE*E01114*1,45.689298,9.466373
AVAILABLE,IT*ATE*E01114*2,45.689298,9.466373
AVAILABLE,IT*ATE*E01115*1,45.498968,9.639443
AVAILABLE,IT*ATE*E01115*2,45.498968,9.639443
OUTOFORDER,IT*ATE*E01115*3,45.498968,9.639443
AVAILABLE,IT*ATE*E01116*1,45.744073,9.909183
AVAILABLE,IT*ATE*E01116*2,45.744073,9.909183
AVAILABLE,IT*ATE*E01117*1,45.814748,9.866999
AVAILABLE,IT*ATE*E01117*2,45.814748,9.866999
AVAILABLE,IT*ATE*E01118*1,45.914793,10.058626
AVAILABLE,IT*ATE*E01118*2,45.914793,10.058626
AVAILABLE,IT*ATE*E01121*1,45.889365,9.958485
OUTOFORDER,IT*ATE*E01121*2,45.889365,9.958485
AVAILABLE,IT*ATE*E01122*1,45.974051,10.083356
AVAILABLE,IT*ATE*E01122*2,45.974051,10.083356
AVAILABLE,IT*ATE*E01124*1,45.643512,9.613035
AVAILABLE,IT*ATE*E01124*2,45.643512,9.613035
AVAILABLE,IT*ATE*E01124*3,45.643512,9.613035
AVAILABLE,IT*ATE*E01126*1,45.548173,9.535767
AVAILABLE,IT*ATE*E01126*2,45.548173,9.535767
AVAILABLE,IT*ATE*E01127*1,45.633072,9.871079
AVAILABLE,IT*ATE*E01127*2,45.633072,9.871079
AVAILABLE,IT*ATE*E01128*1,45.800786,9.879416
AVAILABLE,IT*ATE*E01128*2,45.800786,9.879416
AVAILABLE,IT*ATE*E01129*1,45.94244,9.67508
AVAILABLE,IT*ATE*E01129*2,45.94244,9.67508
AVAILABLE,IT*ATE*E01130*1,45.866123,9.883121
AVAILABLE,IT*ATE*E01130*2,45.866123,9.883121
AVAILABLE,IT*ATE*E01131*1,45.69804,9.576817
AVAILABLE,IT*ATE*E01131*2,45.69804,9.576817
AVAILABLE,IT*ATE*E01132*1,45.52607,9.759913
AVAILABLE,IT*ATE*E01132*2,45.52607,9.759913
AVAILABLE,IT*ATE*E01133*1,45.864613,9.728294
AVAILABLE,IT*ATE*E01133*2,45.864613,9.728294
AVAILABLE,IT*ATE*E01135*1,45.528349,9.585623
AVAILABLE,IT*ATE*E01135*2,45.528349,9.585623
AVAILABLE,IT*ATE*E01137*1,46.036086,10.008639
AVAILABLE,IT*ATE*E01137*2,46.036086,10.008639
AVAILABLE,IT*ATE*E01138*1,45.567952,9.638343
AVAILABLE,IT*ATE*E01138*2,45.567952,9.638343
AVAILABLE,IT*ATE*E01139*1,45.728015,9.654787
AVAILABLE,IT*ATE*E01139*2,45.728015,9.654787
AVAILABLE,IT*ATE*E01141*1,45.641615,9.468076
AVAILABLE,IT*ATE*E01141*2,45.641615,9.468076
AVAILABLE,IT*ATE*E01142*1,45.694498,9.675048
AVAILABLE,IT*ATE*E01142*2,45.694498,9.675048
AVAILABLE,IT*ATE*E01142*3,45.694498,9.675048
AVAILABLE,IT*ATE*E01143*1,45.696011,9.672488
AVAILABLE,IT*ATE*E01143*2,45.696011,9.672488
AVAILABLE,IT*ATE*E01143*3,45.696011,9.672488
AVAILABLE,IT*ATE*E01146*1,45.493508,9.596704
CHARGING,IT*ATE*E01146*2,45.493508,9.596704
AVAILABLE,IT*ATE*E01148*1,45.683388,8.706122
CHARGING,IT*ATE*E01148*2,45.683388,8.706122
AVAILABLE,IT*ATE*E01150*1,45.678347,8.710821
AVAILABLE,IT*ATE*E01150*2,45.678347,8.710821
AVAILABLE,IT*ATE*E01153*1,45.995961,10.095424
AVAILABLE,IT*ATE*E01153*2,45.995961,10.095424
AVAILABLE,IT*ATE*E01154*1,45.592763,9.809191
AVAILABLE,IT*ATE*E01154*2,45.592763,9.809191
AVAILABLE,IT*ATE*E01155*1,45.16792,9.765704
AVAILABLE,IT*ATE*E01155*2,45.16792,9.765704
AVAILABLE,IT*ATE*E01156*1,45.695686,9.174462
AVAILABLE,IT*ATE*E01156*2,45.695686,9.174462
AVAILABLE,IT*ATE*E01156*3,45.695686,9.174462
AVAILABLE,IT*ATE*E01157*1,45.675712,9.18741
AVAILABLE,IT*ATE*E01157*2,45.675712,9.18741
AVAILABLE,IT*ATE*E01158*1,46.006992,10.158656
AVAILABLE,IT*ATE*E01158*2,46.006992,10.158656
AVAILABLE,IT*ATE*E01159*1,45.515983,9.285467
AVAILABLE,IT*ATE*E01159*2,45.515983,9.285467
CHARGING,IT*ATE*E01161*1,45.517052,9.297456
AVAILABLE,IT*ATE*E01161*2,45.517052,9.297456
OUTOFORDER,IT*ATE*E01162*1,45.881238,9.989247
AVAILABLE,IT*ATE*E01162*2,45.881238,9.989247
AVAILABLE,IT*ATE*E01170*1,45.327884,7.8599
AVAILABLE,IT*ATE*E01170*2,45.327884,7.8599
AVAILABLE,IT*ATE*E01173*1,45.534953,11.969544
AVAILABLE,IT*ATE*E01173*2,45.534953,11.969544
AVAILABLE,IT*ATE*E01175*1,45.802182,9.429601
AVAILABLE,IT*ATE*E01175*2,45.802182,9.429601
AVAILABLE,IT*ATE*E01176*1,45.801471,9.432804
AVAILABLE,IT*ATE*E01176*2,45.801471,9.432804
AVAILABLE,IT*ATE*E01177*1,45.799504,9.430921
AVAILABLE,IT*ATE*E01177*2,45.799504,9.430921
AVAILABLE,IT*ATE*E01182*1,45.594792,9.225813
AVAILABLE,IT*ATE*E01182*2,45.594792,9.225813
AVAILABLE,IT*ATE*E01184*1,45.592076,9.22791
AVAILABLE,IT*ATE*E01184*2,45.592076,9.22791
AVAILABLE,IT*ATE*E01185*1,45.580314,9.228996
AVAILABLE,IT*ATE*E01185*2,45.580314,9.228996
AVAILABLE,IT*ATE*E01191*1,46.001492,9.945497
AVAILABLE,IT*ATE*E01191*2,46.001492,9.945497
AVAILABLE,IT*ATE*E01192*1,45.911807,10.043363
AVAILABLE,IT*ATE*E01192*2,45.911807,10.043363
AVAILABLE,IT*ATE*E01195*1,45.499961,9.286416
AVAILABLE,IT*ATE*E01195*2,45.499961,9.286416
AVAILABLE,IT*ATE*E01198*1,45.486414,9.289673
AVAILABLE,IT*ATE*E01198*2,45.486414,9.289673
AVAILABLE,IT*ATE*E01202*1,45.481778,9.275758
AVAILABLE,IT*ATE*E01202*2,45.481778,9.275758
AVAILABLE,IT*ATE*E01205*1,41.196694,9.36429
AVAILABLE,IT*ATE*E01205*2,41.196694,9.36429
CHARGING,IT*ATE*E01207*1,45.534325,9.033341
AVAILABLE,IT*ATE*E01207*2,45.534325,9.033341
AVAILABLE,IT*ATE*E01211*1,45.695405,9.757285
AVAILABLE,IT*ATE*E01211*2,45.695405,9.757285
AVAILABLE,IT*ATE*E01212*1,45.688252,9.749346
AVAILABLE,IT*ATE*E01212*2,45.688252,9.749346
AVAILABLE,IT*ATE*E01214*1,44.549861,10.940977
AVAILABLE,IT*ATE*E01214*2,44.549861,10.940977
AVAILABLE,IT*ATE*E01214*3,44.549861,10.940977
AVAILABLE,IT*ATE*E01215*1,44.545786,10.927415
AVAILABLE,IT*ATE*E01215*2,44.545786,10.927415
AVAILABLE,IT*ATE*E01217*1,44.571492,10.910607
CHARGING,IT*ATE*E01217*2,44.571492,10.910607
AVAILABLE,IT*ATE*E01219*1,45.706162,9.875338
AVAILABLE,IT*ATE*E01219*2,45.706162,9.875338
OUTOFORDER,IT*ATE*E01220*1,45.708247,9.876067
AVAILABLE,IT*ATE*E01220*2,45.708247,9.876067
AVAILABLE,IT*ATE*E01221*1,45.704359,9.863482
AVAILABLE,IT*ATE*E01221*2,45.704359,9.863482
AVAILABLE,IT*ATE*E01222*1,45.705489,9.869381
AVAILABLE,IT*ATE*E01222*2,45.705489,9.869381
AVAILABLE,IT*ATE*E01223*1,45.584152,9.407224
AVAILABLE,IT*ATE*E01223*2,45.584152,9.407224
AVAILABLE,IT*ATE*E01225*1,45.381678,9.152877
AVAILABLE,IT*ATE*E01225*2,45.381678,9.152877
AVAILABLE,IT*ATE*E01225*3,45.381678,9.152877
OUTOFORDER,IT*ATE*E01230*1,45.375867,9.145383
AVAILABLE,IT*ATE*E01230*2,45.375867,9.145383
OUTOFORDER,IT*ATE*E01231*1,45.267702,11.935258
OUTOFORDER,IT*ATE*E01231*2,45.267702,11.935258
AVAILABLE,IT*ATE*E01234*1,45.589244,10.238721
AVAILABLE,IT*ATE*E01234*2,45.589244,10.238721
AVAILABLE,IT*ATE*E01235*1,45.568786,9.377043
AVAILABLE,IT*ATE*E01235*2,45.568786,9.377043
AVAILABLE,IT*ATE*E01236*1,45.566387,9.377214
AVAILABLE,IT*ATE*E01236*2,45.566387,9.377214
AVAILABLE,IT*ATE*E01239*1,45.669431,9.940245
AVAILABLE,IT*ATE*E01239*2,45.669431,9.940245
OUTOFORDER,IT*ATE*E01240*1,45.665404,9.928383
AVAILABLE,IT*ATE*E01240*2,45.665404,9.928383
AVAILABLE,IT*ATE*E01243*1,45.700825,9.181617
AVAILABLE,IT*ATE*E01243*2,45.700825,9.181617
AVAILABLE,IT*ATE*E01244*1,45.643229,9.646766
AVAILABLE,IT*ATE*E01244*2,45.643229,9.646766
AVAILABLE,IT*ATE*E01244*3,45.643229,9.646766
AVAILABLE,IT*ATE*E01247*1,45.543171,9.925911
AVAILABLE,IT*ATE*E01247*2,45.543171,9.925911
AVAILABLE,IT*ATE*E01248*1,45.539015,9.938141
AVAILABLE,IT*ATE*E01248*2,45.539015,9.938141
AVAILABLE,IT*ATE*E01249*1,45.537937,9.922212
AVAILABLE,IT*ATE*E01249*2,45.537937,9.922212
AVAILABLE,IT*ATE*E01250*1,45.616038,9.200068
AVAILABLE,IT*ATE*E01250*2,45.616038,9.200068
AVAILABLE,IT*ATE*E01251*1,45.62025,9.217703
AVAILABLE,IT*ATE*E01251*2,45.62025,9.217703
OUTOFORDER,IT*ATE*E01252*1,45.604547,9.20316
CHARGING,IT*ATE*E01252*2,45.604547,9.20316
AVAILABLE,IT*ATE*E01253*1,45.616378,9.205656
CHARGING,IT*ATE*E01253*2,45.616378,9.205656
OUTOFORDER,IT*ATE*E01254*1,45.890274,9.990739
AVAILABLE,IT*ATE*E01254*2,45.890274,9.990739
AVAILABLE,IT*ATE*E01255*1,45.607737,9.625377
AVAILABLE,IT*ATE*E01255*2,45.607737,9.625377
AVAILABLE,IT*ATE*E01256*1,45.608882,9.632873
AVAILABLE,IT*ATE*E01256*2,45.608882,9.632873
AVAILABLE,IT*ATE*E01257*1,45.606782,9.63361
AVAILABLE,IT*ATE*E01257*2,45.606782,9.63361
AVAILABLE,IT*ATE*E01258*1,45.418039,9.396643
AVAILABLE,IT*ATE*E01258*2,45.418039,9.396643
AVAILABLE,IT*ATE*E01259*1,45.417351,9.410469
AVAILABLE,IT*ATE*E01259*2,45.417351,9.410469
AVAILABLE,IT*ATE*E01260*1,45.419716,9.411538
AVAILABLE,IT*ATE*E01260*2,45.419716,9.411538
OUTOFORDER,IT*ATE*E01262*1,44.47811,11.036829
OUTOFORDER,IT*ATE*E01262*2,44.47811,11.036829
AVAILABLE,IT*ATE*E01263*1,44.467389,11.009765
AVAILABLE,IT*ATE*E01263*2,44.467389,11.009765
AVAILABLE,IT*ATE*E01263*3,44.467389,11.009765
AVAILABLE,IT*ATE*E01270*1,45.718579,9.658716
AVAILABLE,IT*ATE*E01276*1,45.568242,9.027236
AVAILABLE,IT*ATE*E01276*2,45.568242,9.027236
AVAILABLE,IT*ATE*E01278*1,45.544874,9.017142
AVAILABLE,IT*ATE*E01278*2,45.544874,9.017142
AVAILABLE,IT*ATE*E01279*1,45.561667,9.026585
AVAILABLE,IT*ATE*E01279*2,45.561667,9.026585
AVAILABLE,IT*ATE*E01282*1,45.562958,9.017837
AVAILABLE,IT*ATE*E01282*2,45.562958,9.017837
AVAILABLE,IT*ATE*E01284*1,45.47047,9.800853
AVAILABLE,IT*ATE*E01284*2,45.47047,9.800853
AVAILABLE,IT*ATE*E01284*3,45.47047,9.800853
AVAILABLE,IT*ATE*E01285*1,45.77068,9.199023
AVAILABLE,IT*ATE*E01285*2,45.77068,9.199023
AVAILABLE,IT*ATE*E01286*1,45.235234,8.913154
AVAILABLE,IT*ATE*E01286*2,45.235234,8.913154
AVAILABLE,IT*ATE*E01288*1,45.711455,9.039684
AVAILABLE,IT*ATE*E01288*2,45.711455,9.039684
AVAILABLE,IT*ATE*E01298*1,45.532612,10.36918
AVAILABLE,IT*ATE*E01298*2,45.532612,10.36918
AVAILABLE,IT*ATE*E01299*1,45.545909,10.385727
AVAILABLE,IT*ATE*E01299*2,45.545909,10.385727
OUTOFORDER,IT*ATE*E01303*1,45.499225,10.14049
AVAILABLE,IT*ATE*E01303*2,45.499225,10.14049
CHARGING,IT*ATE*E01304*1,45.488773,10.149724
AVAILABLE,IT*ATE*E01304*2,45.488773,10.149724
AVAILABLE,IT*ATE*E01305*1,45.634439,11.553254
AVAILABLE,IT*ATE*E01305*2,45.634439,11.553254
OUTOFORDER,IT*ATE*E01308*1,45.610571,11.545426
INOPERATIVE,IT*ATE*E01308*2,45.610571,11.545426
AVAILABLE,IT*ATE*E01314*1,45.536111,9.572819
AVAILABLE,IT*ATE*E01314*2,45.536111,9.572819
AVAILABLE,IT*ATE*E01315*1,45.522407,9.600813
AVAILABLE,IT*ATE*E01315*2,45.522407,9.600813
AVAILABLE,IT*ATE*E01316*1,45.519005,9.582545
AVAILABLE,IT*ATE*E01316*2,45.519005,9.582545
AVAILABLE,IT*ATE*E01317*1,45.731713,9.730212
AVAILABLE,IT*ATE*E01317*2,45.731713,9.730212
AVAILABLE,IT*ATE*E01318*1,45.519186,9.588864
AVAILABLE,IT*ATE*E01318*2,45.519186,9.588864
AVAILABLE,IT*ATE*E01321*1,45.940756,9.674714
AVAILABLE,IT*ATE*E01321*2,45.940756,9.674714
OUTOFORDER,IT*ATE*E10028*1,45.464025,9.912471
AVAILABLE,IT*ATE*E10056*1,45.714194,9.562444
AVAILABLE,IT*ATE*E10056*2,45.714194,9.562444
AVAILABLE,IT*ATE*E10057*1,45.714194,9.562444
AVAILABLE,IT*ATE*E10057*2,45.714194,9.562444
AVAILABLE,IT*ATE*E10062*1,42.344847,14.382453
CHARGING,IT*ATE*E10062*2,42.344847,14.382453
AVAILABLE,IT*ATE*E1959035E*1,41.078652,14.351203
AVAILABLE,IT*ATE*E1959035E*2,41.078652,14.351203
AVAILABLE,IT*ATE*E2870043F*1,41.87503,12.43235
AVAILABLE,IT*ATE*E2870043F*2,41.87503,12.43235
AVAILABLE,IT*ATE*E19060340*1,41.078652,14.351203
AVAILABLE,IT*ATE*E19060340*2,41.078652,14.351203
AVAILABLE,IT*ATE*E19370353*1,45.454881,8.885431
AVAILABLE,IT*ATE*E19370353*2,45.454881,8.885431
OUTOFORDER,IT*ATE*E19410351*1,45.69858,9.18846
AVAILABLE,IT*ATE*E19410351*2,45.69858,9.18846
OUTOFORDER,IT*ATE*E19470352*1,45.473401,9.004581
AVAILABLE,IT*ATE*E19470352*2,45.473401,9.004581
AVAILABLE,IT*ATE*E19520359*1,45.627,9.901
AVAILABLE,IT*ATE*E19520359*2,45.627,9.901
AVAILABLE,IT*ATE*E28800443*1,45.33435,11.5632
AVAILABLE,IT*ATE*E28800443*2,45.33435,11.5632
AVAILABLE,IT*ATE*ER1027*1,45.657877,9.933937
OUTOFORDER,IT*ATE*ER1027*2,45.657877,9.933937
AVAILABLE,IT*ATE*ER1028*1,45.654927,9.930482
AVAILABLE,IT*ATE*ER1028*2,45.654927,9.930482
AVAILABLE,IT*ATE*ER1032*1,45.791931,9.550092
AVAILABLE,IT*ATE*ER1032*2,45.791931,9.550092
AVAILABLE,IT*ATE*ER1073*1,45.402118,9.923953
AVAILABLE,IT*ATE*ER1073*2,45.402118,9.923953
AVAILABLE,IT*ATE*ER1075*1,45.400051,9.926966
AVAILABLE,IT*ATE*ER1075*2,45.400051,9.926966
OUTOFORDER,IT*ATE*ER1087*1,45.637576,10.006244
OUTOFORDER,IT*ATE*ER1087*2,45.637576,10.006244
AVAILABLE,IT*ATE*ER1087*3,45.637576,10.006244
AVAILABLE,IT*ATE*ER1088*1,45.622369,10.019916
AVAILABLE,IT*ATE*ER1088*2,45.622369,10.019916
AVAILABLE,IT*ATE*ER1088*3,45.622369,10.019916
CHARGING,IT*ATE*ER1089*1,45.643988,9.994602
AVAILABLE,IT*ATE*ER1089*2,45.643988,9.994602
OUTOFORDER,IT*ATE*ER1090*1,45.627359,9.984776
AVAILABLE,IT*ATE*ER1090*2,45.627359,9.984776
AVAILABLE,IT*ATE*ER1091*1,45.641007,10.012969
AVAILABLE,IT*ATE*ER1091*2,45.641007,10.012969
AVAILABLE,IT*ATE*ER1094*1,45.731601,9.730065
AVAILABLE,IT*ATE*ER1094*2,45.731601,9.730065
AVAILABLE,IT*ATE*ER1094*3,45.731601,9.730065
AVAILABLE,IT*ATE*ER1094*4,45.731601,9.730065
AVAILABLE,IT*ATE*ER1104*1,45.582538,8.713986
AVAILABLE,IT*ATE*ER1104*2,45.582538,8.713986
AVAILABLE,IT*ATE*ER1104*3,45.582538,8.713986
AVAILABLE,IT*ATE*ER1104*4,45.582538,8.713986
AVAILABLE,IT*ATE*ESCM*22*01224*1,45.584504,9.414781
AVAILABLE,IT*ATE*ESCM*22*01224*2,45.584504,9.414781
AVAILABLE,IT*ATE*EW0102*1,45.700007,9.696348
CHARGING,IT*ATE*EW0125*1,45.709481,9.69182
AVAILABLE,IT*ATE*EW0125*2,45.709481,9.69182
AVAILABLE,IT*AXS*EAXP2106H001*1,44.733374,11.0343675
AVAILABLE,IT*AXS*EAXP2106H001*2,44.733374,11.0343675
AVAILABLE,IT*AXS*EAXP2106H002*1,42.23267,12.319243
AVAILABLE,IT*AXS*EAXP2106H002*2,42.23267,12.319243
AVAILABLE,IT*AXS*EAXP2106H003*1,44.3318207,10.8337711
AVAILABLE,IT*AXS*EAXP2106H003*2,44.3318207,10.8337711
AVAILABLE,IT*AXS*EAXP2107H001*1,43.9343398,10.3101942
AVAILABLE,IT*AXS*EAXP2107H001*2,43.9343398,10.3101942
AVAILABLE,IT*AXS*EAXP2107H002*1,43.9343398,10.3101942
AVAILABLE,IT*AXS*EAXP2107H002*2,43.9343398,10.3101942
AVAILABLE,IT*AXS*EAXP2107H003*1,45.4097021,9.9331316
AVAILABLE,IT*AXS*EAXP2107H003*2,45.4097021,9.9331316
AVAILABLE,IT*AXS*EAXP2107H004*1,45.6556247,8.8682976
AVAILABLE,IT*AXS*EAXP2107H004*2,45.6556247,8.8682976
AVAILABLE,IT*AXS*EAXP2107H005*1,44.9253563,10.6546232
AVAILABLE,IT*AXS*EAXP2107H005*2,44.9253563,10.6546232
AVAILABLE,IT*AXS*EAXP2107H007*1,44.4592074,10.5204464
AVAILABLE,IT*AXS*EAXP2107H007*2,44.4592074,10.5204464
AVAILABLE,IT*AXS*EGS418zzzM504*1,44.675996,7.5641416
AVAILABLE,IT*AXS*EGS418zzzM504*2,44.675996,7.5641416
AVAILABLE,IT*AXS*EGS420M504*1,44.4472244,9.0002774
AVAILABLE,IT*AXS*EGS420M504*2,44.4472244,9.0002774
AVAILABLE,IT*AXS*EGS426zzzM504*1,42.4291018,14.2357623
AVAILABLE,IT*AXS*EGS426zzzM504*2,42.4291018,14.2357623
AVAILABLE,IT*AXS*EGS574zzzM504*1,41.9410185,12.5289046
AVAILABLE,IT*AXS*EGS574zzzM504*2,41.9410185,12.5289046
AVAILABLE,IT*AXS*EGS574zzzM504*3,41.9410185,12.5289046
AVAILABLE,IT*AXS*EGS574zzzM504*4,41.9410185,12.5289046
AVAILABLE,IT*AXS*EGS574zzzM504*5,41.9410185,12.5289046
AVAILABLE,IT*AXS*EGS574zzzM504*6,41.9410185,12.5289046
AVAILABLE,IT*AXS*EGS575zzzM504*1,41.8751319,12.4498799
AVAILABLE,IT*AXS*EGS575zzzM504*2,41.8751319,12.4498799
AVAILABLE,IT*AXS*EGS575zzzM504*3,41.8751319,12.4498799
AVAILABLE,IT*AXS*EGS575zzzM504*4,41.8751319,12.4498799
AVAILABLE,IT*AXS*EGS575zzzM504*5,41.8751319,12.4498799
AVAILABLE,IT*AXS*EGS575zzzM504*6,41.8751319,12.4498799
AVAILABLE,IT*AXS*EGS576zzzM504*1,41.9372269,12.467472
AVAILABLE,IT*AXS*EGS576zzzM504*2,41.9372269,12.467472
AVAILABLE,IT*AXS*EGS576zzzM504*3,41.9372269,12.467472
AVAILABLE,IT*AXS*EGS576zzzM504*4,41.9372269,12.467472
AVAILABLE,IT*AXS*EGS576zzzM504*5,41.9372269,12.467472
AVAILABLE,IT*AXS*EGS576zzzM504*6,41.9372269,12.467472
AVAILABLE,IT*AXS*EGS577zzzM504*1,41.882434,12.513425
AVAILABLE,IT*AXS*EGS577zzzM504*2,41.882434,12.513425
AVAILABLE,IT*AXS*EGS577zzzM504*3,41.882434,12.513425
AVAILABLE,IT*AXS*EGS577zzzM504*4,41.882434,12.513425
AVAILABLE,IT*AXS*EGS577zzzM504*5,41.882434,12.513425
AVAILABLE,IT*AXS*EGS577zzzM504*6,41.882434,12.513425
AVAILABLE,IT*AXS*EGS578zzzM504*1,44.4386575,8.9635118
AVAILABLE,IT*AXS*EGS578zzzM504*2,44.4386575,8.9635118
AVAILABLE,IT*AXS*EGS579zzzM504*1,41.9178881,12.5075145
AVAILABLE,IT*AXS*EGS579zzzM504*2,41.9178881,12.5075145
AVAILABLE,IT*AXS*EGS579zzzM504*3,41.9178881,12.5075145
AVAILABLE,IT*AXS*EGS579zzzM504*4,41.9178881,12.5075145
AVAILABLE,IT*AXS*EGS579zzzM504*5,41.9178881,12.5075145
AVAILABLE,IT*AXS*EGS579zzzM504*6,41.9178881,12.5075145
AVAILABLE,IT*AXS*EGS636zzzM504*1,41.9150196,12.4555984
AVAILABLE,IT*AXS*EGS636zzzM504*2,41.9150196,12.4555984
AVAILABLE,IT*AXS*EGS636zzzM504*3,41.9150196,12.4555984
AVAILABLE,IT*AXS*EGS636zzzM504*4,41.9150196,12.4555984
AVAILABLE,IT*AXS*EGS636zzzM504*5,41.9150196,12.4555984
AVAILABLE,IT*AXS*EGS636zzzM504*6,41.9150196,12.4555984
AVAILABLE,IT*AXS*EGS647zzzM504*1,44.4071101,8.9392294
AVAILABLE,IT*AXS*EGS647zzzM504*2,44.4071101,8.9392294
AVAILABLE,IT*AXS*EGS647zzzM504*3,44.4071101,8.9392294
AVAILABLE,IT*AXS*EGS647zzzM504*4,44.4071101,8.9392294
AVAILABLE,IT*AXS*EGS665zzzM504*1,41.8917937,12.4755888
AVAILABLE,IT*AXS*EGS665zzzM504*2,41.8917937,12.4755888
AVAILABLE,IT*AXS*EGS665zzzM504*3,41.8917937,12.4755888
AVAILABLE,IT*AXS*EGS665zzzM504*4,41.8917937,12.4755888
AVAILABLE,IT*AXS*EGS665zzzM504*5,41.8917937,12.4755888
AVAILABLE,IT*AXS*EGS665zzzM504*6,41.8917937,12.4755888
AVAILABLE,IT*AXS*EGS672zzzM504*1,44.8379433,11.0294083
AVAILABLE,IT*AXS*EGS672zzzM504*2,44.8379433,11.0294083
AVAILABLE,IT*AXS*ETE100003023*1,45.5961866,8.7119972
AVAILABLE,IT*AXS*ETE100003023*2,45.5961866,8.7119972
AVAILABLE,IT*AXS*ETE100003028*1,45.5961866,8.7119972
AVAILABLE,IT*AXS*ETE100003028*2,45.5961866,8.7119972
AVAILABLE,IT*AXS*ETE100003032*1,45.5961866,8.7119972
AVAILABLE,IT*AXS*ETE100003032*2,45.5961866,8.7119972
AVAILABLE,IT*AXS*ETE100003033*1,45.5961866,8.7119972
AVAILABLE,IT*AXS*ETE100003033*2,45.5961866,8.7119972
AVAILABLE,IT*AXS*ETE100004125*1,41.9351891,12.6346734
AVAILABLE,IT*AXS*ETE100004125*2,41.9351891,12.6346734
AVAILABLE,IT*AXS*ETE100004131*1,41.9320931,12.6287302
AVAILABLE,IT*AXS*ETE100004131*2,41.9320931,12.6287302
AVAILABLE,IT*AXS*ETE100004133*1,41.9351891,12.6346734
AVAILABLE,IT*AXS*ETE100004133*2,41.9351891,12.6346734
AVAILABLE,IT*AXS*ETE100004147*1,38.658444,15.856528
AVAILABLE,IT*AXS*ETE100004147*2,38.658444,15.856528
AVAILABLE,IT*BEC*EA000019*1,43.355625,12.564036
AVAILABLE,IT*BEC*EA000019*2,43.355625,12.564036
AVAILABLE,IT*BEC*EC000001*1,45.408213,9.121917
AVAILABLE,IT*BEC*EC000001*2,45.408213,9.121917
AVAILABLE,IT*BEC*EC000002*1,45.117487,7.636788
AVAILABLE,IT*BEC*EC000002*2,45.117487,7.636788
AVAILABLE,IT*BEC*EC000003*1,45.101877,7.703417
AVAILABLE,IT*BEC*EC000003*2,45.101877,7.703417
OUTOFORDER,IT*BEC*EC000004*1,44.724508,10.641572
OUTOFORDER,IT*BEC*EC000004*2,44.724508,10.641572
OUTOFORDER,IT*BEC*EC000004*3,44.724508,10.641572
AVAILABLE,IT*BEC*EC000005*1,38.915311,16.279854
AVAILABLE,IT*BEC*EC000005*2,38.915311,16.279854
AVAILABLE,IT*BEC*EC000006*1,45.340847,9.092811
AVAILABLE,IT*BEC*EC000006*2,45.340847,9.092811
AVAILABLE,IT*BEC*EC000006*3,45.340847,9.092811
AVAILABLE,IT*BEC*EE000001*1,44.558125,10.974485
AVAILABLE,IT*BEC*EE000001*2,44.558125,10.974485
AVAILABLE,IT*BEC*EE000002*1,45.926432,12.248165
AVAILABLE,IT*BEC*EE000002*2,45.926432,12.248165
AVAILABLE,IT*BEC*EE000003*1,45.926435,12.248316
AVAILABLE,IT*BEC*EE000003*2,45.926435,12.248316
AVAILABLE,IT*BEC*EE000006*1,45.610137,8.875514
AVAILABLE,IT*BEC*EE000006*2,45.610137,8.875514
AVAILABLE,IT*BEC*EE000007*1,45.610151,8.875577
AVAILABLE,IT*BEC*EE000007*2,45.610151,8.875577
CHARGING,IT*BEC*EE000008*1,45.543423,9.122875
AVAILABLE,IT*BEC*EE000008*2,45.543423,9.122875
AVAILABLE,IT*BEC*EE000009*1,45.543503,9.122795
AVAILABLE,IT*BEC*EE000009*2,45.543503,9.122795
AVAILABLE,IT*BEC*EE000011*1,45.625229,9.046163
AVAILABLE,IT*BEC*EE000011*2,45.625229,9.046163
AVAILABLE,IT*BEC*EE000012*1,45.625186,9.046159
AVAILABLE,IT*BEC*EE000012*2,45.625186,9.046159
AVAILABLE,IT*BEC*EE000013*1,45.623912,9.037036
AVAILABLE,IT*BEC*EE000013*2,45.623912,9.037036
AVAILABLE,IT*BEC*EE000014*1,44.979256,9.21042
AVAILABLE,IT*BEC*EE000014*2,44.979256,9.21042
AVAILABLE,IT*BEC*EE000015*1,45.552834,9.111753
AVAILABLE,IT*BEC*EE000015*2,45.552834,9.111753
AVAILABLE,IT*BEC*EE000016*1,45.784788,9.079679
AVAILABLE,IT*BEC*EE000016*2,45.784788,9.079679
AVAILABLE,IT*BEC*EE000017*1,44.533017,11.012212
AVAILABLE,IT*BEC*EE000017*2,44.533017,11.012212
AVAILABLE,IT*BEC*EE000018*1,45.784751,9.079631
AVAILABLE,IT*BEC*EE000018*2,45.784751,9.079631
AVAILABLE,IT*BEC*EE000020*1,45.804454,9.091278
CHARGING,IT*BEC*EE000020*2,45.804454,9.091278
AVAILABLE,IT*BEC*EE000021*1,44.976118,8.09952
AVAILABLE,IT*BEC*EE000021*2,44.976118,8.09952
CHARGING,IT*BEC*EE000023*1,45.804422,9.091303
CHARGING,IT*BEC*EE000023*2,45.804422,9.091303
AVAILABLE,IT*BEC*EE000024*1,45.606558,8.851968
AVAILABLE,IT*BEC*EE000024*2,45.606558,8.851968
